# aempy GTK4 Format
 1373 639012.11 5922581.0 1878.41 63.4 -240.0 202.0 780.0 1383.0 1143.0 237.0 1202.0 1288.0 -0.03
 1373 639010.31 5922586.88 1877.91 63.4 -307.0 187.0 765.0 1372.0 1145.0 217.0 1196.0 1297.0 -0.03
 1373 639008.51 5922592.75 1877.31 63.3 -397.0 173.0 743.0 1363.0 1165.0 186.0 1189.0 1306.0 -0.04
 1373 639006.71 5922598.62 1876.81 63.3 -490.0 161.0 721.0 1355.0 1186.0 155.0 1179.0 1315.0 -0.04
 1373 639004.91 5922604.5 1876.21 63.2 -568.0 155.0 702.0 1349.0 1193.0 131.0 1170.0 1322.0 -0.04
 1373 639003.11 5922610.38 1875.61 63.0 -619.0 155.0 690.0 1344.0 1176.0 118.0 1163.0 1323.0 -0.03
 1373 639001.29 5922616.25 1875.11 62.9 -638.0 162.0 686.0 1341.0 1134.0 118.0 1165.0 1320.0 -0.04
 1373 638999.48 5922622.13 1874.51 62.7 -630.0 172.0 689.0 1339.0 1074.0 130.0 1174.0 1312.0 -0.04
 1373 638997.68 5922628.0 1873.91 62.4 -600.0 185.0 696.0 1338.0 1001.0 151.0 1186.0 1303.0 -0.04
 1373 638995.87 5922633.87 1873.51 62.2 -553.0 198.0 705.0 1338.0 923.0 179.0 1196.0 1296.0 -0.03
 1373 638994.06 5922639.74 1873.01 61.9 -496.0 207.0 715.0 1338.0 843.0 210.0 1200.0 1291.0 -0.04
 1373 638992.25 5922645.62 1872.51 61.6 -437.0 214.0 727.0 1336.0 766.0 243.0 1198.0 1289.0 -0.03
 1373 638990.44 5922651.49 1872.01 61.4 -384.0 221.0 741.0 1333.0 691.0 278.0 1189.0 1289.0 -0.04
 1373 638988.63 5922657.36 1871.61 61.1 -342.0 233.0 756.0 1330.0 614.0 318.0 1177.0 1290.0 -0.03
 1373 638986.82 5922663.23 1871.41 60.8 -313.0 253.0 770.0 1330.0 533.0 362.0 1162.0 1289.0 -0.03
 1373 638985.02 5922669.11 1871.11 60.6 -299.0 279.0 783.0 1332.0 449.0 410.0 1144.0 1286.0 -0.04
 1373 638983.21 5922674.98 1870.91 60.3 -294.0 306.0 795.0 1337.0 365.0 457.0 1125.0 1282.0 -0.02
 1373 638981.4 5922680.86 1870.71 60.1 -291.0 328.0 806.0 1343.0 287.0 500.0 1104.0 1278.0 -0.03
 1373 638979.6 5922686.73 1870.41 59.9 -285.0 341.0 819.0 1348.0 220.0 537.0 1082.0 1275.0 -0.04
 1373 638977.79 5922692.61 1870.31 59.8 -271.0 346.0 833.0 1353.0 164.0 568.0 1058.0 1275.0 -0.03
 1373 638976.0 5922698.48 1869.91 59.6 -249.0 344.0 851.0 1358.0 122.0 592.0 1033.0 1279.0 -0.04
 1373 638974.2 5922704.36 1869.61 59.5 -223.0 340.0 872.0 1365.0 95.0 607.0 1008.0 1287.0 -0.02
 1373 638972.39 5922710.24 1869.31 59.4 -195.0 335.0 894.0 1376.0 82.0 615.0 988.0 1298.0 -0.04
 1373 638970.59 5922716.12 1868.81 59.2 -169.0 331.0 915.0 1389.0 81.0 616.0 976.0 1311.0 -0.04
 1373 638968.8 5922722.0 1868.51 59.1 -145.0 328.0 935.0 1406.0 89.0 613.0 972.0 1324.0 -0.03
 1374 638969.37 5923456.96 1872.41 56.8 141.0 250.0 905.0 1230.0 139.0 491.0 1050.0 1240.0 -0.02
 1374 638970.92 5923451.75 1872.31 56.8 145.0 253.0 888.0 1232.0 144.0 498.0 1054.0 1241.0 -0.03
 1374 638972.48 5923446.54 1872.11 56.7 150.0 257.0 871.0 1233.0 147.0 505.0 1057.0 1244.0 -0.03
 1374 638974.04 5923441.32 1871.81 56.7 154.0 261.0 856.0 1233.0 150.0 509.0 1061.0 1247.0 -0.02
 1374 638975.6 5923436.11 1871.61 56.7 156.0 263.0 846.0 1233.0 153.0 509.0 1065.0 1251.0 -0.03
